8.989769145890279844e+01,1.037429665582471898e+02,1.376960997843631844e+02
8.936092114889144966e+01,1.030307190997734494e+02,1.365761633639745867e+02
8.907557857538796497e+01,1.026033883037695063e+02,1.357881444013303565e+02
8.886788507281340799e+01,1.023707924773686244e+02,1.352423293461334595e+02
8.833581524823652842e+01,1.017703001270234751e+02,1.342928333018025739e+02
8.803162686686376048e+01,1.013577190320260968e+02,1.335762152916433934e+02
8.764164711757713633e+01,1.008927198533324798e+02,1.328503065428668037e+02
8.760756957765651975e+01,1.008156805876537447e+02,1.327161473848229321e+02
8.785332921114290627e+01,1.010718595417859120e+02,1.329101178078625480e+02
8.773653920807468864e+01,1.008217261904760989e+02,1.325918057712216012e+02
8.770747702025563797e+01,1.009323054360202576e+02,1.327233521802615144e+02
8.795808253417675360e+01,1.012487183738013243e+02,1.330212616047745655e+02
8.804758418740848924e+01,1.012846819447149329e+02,1.329092962755829035e+02
8.812598727306750845e+01,1.013715796369081232e+02,1.329042797429658549e+02
8.812690296953383040e+01,1.013957337427812604e+02,1.329017728931353020e+02
8.800230003667621759e+01,1.013514984428128969e+02,1.328946894018040155e+02
8.833314131747650322e+01,1.016503979683483294e+02,1.332017281427111186e+02
8.841762210040577941e+01,1.017012357149493909e+02,1.332505094614265033e+02
8.837915635823857485e+01,1.016673212518555545e+02,1.330142967590301168e+02
8.846453737038065412e+01,1.016831840979722728e+02,1.329371242192066802e+02
8.871947799562128978e+01,1.019343896829105205e+02,1.331767268947872083e+02
8.879157148120845022e+01,1.019842053549496939e+02,1.331708855318103986e+02
8.878850098255956880e+01,1.019956552444117079e+02,1.331816691230656318e+02
8.902685478253437168e+01,1.021878307201602354e+02,1.333333262046461982e+02
8.909392268550158178e+01,1.022904078377762431e+02,1.333443122958913136e+02
8.914508418019113378e+01,1.022852055210071285e+02,1.333632610344304226e+02
8.954392775761664325e+01,1.025852844724692119e+02,1.336830926057654949e+02
8.970564839772394805e+01,1.026863312368972032e+02,1.337796495956872889e+02
9.418175100318782711e+01,1.095024531917270139e+02,1.468872133288653288e+02
9.401003995136353808e+01,1.096483672051415681e+02,1.472668794511029091e+02
9.273209604568450004e+01,1.080536554547730788e+02,1.447624210798369120e+02
9.220925543641645561e+01,1.072025533620603852e+02,1.435371921034171692e+02
9.212015166980319236e+01,1.071375115626295553e+02,1.433215248317438864e+02
9.195526798129186830e+01,1.068341431234988903e+02,1.430174638162051224e+02
9.188162978573930673e+01,1.067734496350934279e+02,1.428199313117121392e+02
9.154519081600996344e+01,1.065843158547937009e+02,1.424325124107973579e+02
9.103563230244488125e+01,1.060332909366608476e+02,1.415490903813026478e+02
9.014379446224184278e+01,1.049604408247980842e+02,1.401064912993126939e+02
8.931456733117242663e+01,1.040077106365344264e+02,1.387637674081309171e+02
8.888799927378360621e+01,1.034029883805373942e+02,1.378600472040668024e+02
8.840469155634605158e+01,1.028038216606187234e+02,1.370424836132585256e+02
8.742950839252711148e+01,1.017022637691544844e+02,1.354386983678659249e+02
8.704543001826328918e+01,1.012977406054568377e+02,1.346674933587914609e+02
8.764289217856934044e+01,1.018786353200853512e+02,1.351406815224572995e+02
8.771138167265822005e+01,1.019996099843994841e+02,1.352962761988740965e+02
8.785312163364713456e+01,1.021822296714105960e+02,1.354024134031861877e+02
8.837765683752229506e+01,1.026585460782373218e+02,1.358169074477208653e+02
8.899477770861317083e+01,1.033011532287127636e+02,1.366078891327852034e+02
8.937740465308435489e+01,1.038323166008210592e+02,1.369741136674670940e+02
8.947989297615987425e+01,1.039857312227634480e+02,1.370347090489619291e+02
8.961954385337962492e+01,1.041076711507045331e+02,1.371191673473555852e+02
8.900333288075989913e+01,1.035246103018665877e+02,1.365452735160437783e+02
8.942435588211793629e+01,1.037493299257248509e+02,1.365030428879482827e+02
8.960812211798375415e+01,1.036452949594529827e+02,1.362614914930830707e+02
9.651995341391250349e+01,1.117680160993616454e+02,1.493999983538484173e+02
9.605230224795909066e+01,1.111408372541923484e+02,1.483617283950619026e+02
9.538822132864791570e+01,1.102317803222369719e+02,1.470311113207472715e+02
9.461823061476673047e+01,1.093165817114613390e+02,1.456727216558541897e+02
9.362911918578433301e+01,1.079509493670886968e+02,1.437467076580773835e+02
9.289517042945873015e+01,1.068859130780325728e+02,1.422432041621287055e+02
9.279093765491514034e+01,1.067124413145539705e+02,1.418406744816727212e+02
9.272594640501607444e+01,1.065684754521964237e+02,1.414613649915975770e+02
9.273036443018808939e+01,1.065779417268109626e+02,1.411507653924976182e+02
9.288961307314069415e+01,1.066709685779526779e+02,1.409039267052378932e+02
9.266034717305892343e+01,1.063933667874345872e+02,1.403538604089451951e+02
9.246450475367333866e+01,1.060374001728608562e+02,1.399354191875540039e+02
9.215210817438506297e+01,1.057910389673010911e+02,1.395828184304243393e+02
9.161110959651037433e+01,1.052896503544166222e+02,1.389568191112322495e+02
9.108507268170433235e+01,1.047585463659147536e+02,1.381411161236424334e+02
9.123100430660949201e+01,1.047049644179512313e+02,1.378888881594496354e+02
9.105326256330353374e+01,1.042929392286716137e+02,1.371588170367484452e+02
9.063411118293468860e+01,1.037336328377504628e+02,1.363487556561084943e+02
9.037683743081477417e+01,1.034256307118033504e+02,1.357544825588879007e+02
9.030915235108912498e+01,1.031160475540079915e+02,1.354336866539702271e+02
9.027725387972071758e+01,1.030949213833463176e+02,1.352662424370204235e+02
9.013148339257732289e+01,1.031188701601498110e+02,1.350549663010102961e+02
9.035810305488649874e+01,1.033607428064393758e+02,1.351945366966663187e+02
9.044057234807844736e+01,1.034190730106644480e+02,1.351695368208492880e+02
9.068559311384775867e+01,1.034947317165117795e+02,1.351606339532545746e+02
9.101724202045252810e+01,1.036063247598387846e+02,1.351187046792686886e+02
9.143141242868419738e+01,1.039314784831438914e+02,1.353637173606481099e+02
9.155177298036532818e+01,1.039870994920386096e+02,1.353082934453453277e+02
9.203773801607941607e+01,1.044061264583206707e+02,1.356054161881157540e+02
9.206151121712331076e+01,1.043738017148692450e+02,1.355586937600327815e+02
9.210626889595292255e+01,1.043657718221155477e+02,1.354906742584414303e+02
9.220368614436418397e+01,1.044080627000118824e+02,1.353775068152187089e+02
9.250609448800432233e+01,1.045715194027401935e+02,1.354428905453395089e+02
9.649496662982680562e+01,1.108040112747492572e+02,1.476758038399259760e+02
9.597664375411957849e+01,1.103706225764203026e+02,1.469825930269386731e+02
9.601665754911816464e+01,1.103229138836939569e+02,1.467079712818425890e+02
9.496983392502809807e+01,1.089303263917942246e+02,1.447400050539153256e+02
9.442855860011188440e+01,1.084082558134789309e+02,1.438295692494826028e+02
9.308214088288718813e+01,1.068097014925373287e+02,1.416321448313987048e+02
9.218732380897739631e+01,1.058767456537954246e+02,1.402202000497255483e+02
9.135747051114026362e+01,1.050994048889024413e+02,1.392142209454723627e+02
9.112875570776259337e+01,1.048885654490107129e+02,1.390293074581430801e+02
9.077143442622939062e+01,1.043127086438152133e+02,1.380383830104321987e+02
9.036814243042610428e+01,1.039622815189425040e+02,1.374852386656020258e+02
9.014677726981538797e+01,1.037011312678353221e+02,1.369048832333586745e+02
8.929349633111674223e+01,1.027036910972253878e+02,1.355407733318046439e+02
8.891158802235706560e+01,1.022229939856759842e+02,1.348356828630732593e+02
8.846690485275247795e+01,1.015140587602760860e+02,1.336959207742202693e+02
8.812786695678350668e+01,1.009393731012398945e+02,1.328757150286011779e+02
8.807405639619506132e+01,1.007937205917199748e+02,1.324046985545512882e+02
8.814644084934275270e+01,1.008441287495786156e+02,1.323411762723289655e+02
8.837451562426539908e+01,1.009679119964004173e+02,1.322527383598719837e+02
8.848362739784680286e+01,1.010490575884703475e+02,1.322838642552707142e+02
8.861647878061552319e+01,1.011575104903508731e+02,1.323160524901439601e+02
8.880659323116226744e+01,1.012066703916560328e+02,1.323548917092379895e+02
8.892896929933556294e+01,1.014642676077340013e+02,1.323884089666484556e+02
8.914095411026745808e+01,1.016320105645427390e+02,1.325162462859030370e+02
8.955935144621473398e+01,1.020338748862216534e+02,1.327227701052327689e+02
8.948363955762644650e+01,1.019396193393131540e+02,1.325603561714507634e+02
8.954094280694917529e+01,1.019234335350381286e+02,1.325763452404189593e+02
8.948175410102321337e+01,1.018181192139029747e+02,1.324822770829949548e+02
8.961759597068419225e+01,1.018882090853324058e+02,1.324982339456946363e+02
9.002144533307793495e+01,1.021936656928947116e+02,1.326268026754785012e+02
9.045316147366300186e+01,1.025889671927331079e+02,1.329263771186441829e+02
9.031154182122021723e+01,1.025627951285588750e+02,1.328156688736692388e+02
9.014905809220269362e+01,1.024464926950868033e+02,1.326170742482093772e+02
9.030298558897247574e+01,1.024997493734335450e+02,1.325048276942355869e+02
9.035201718131530413e+01,1.024886436000850125e+02,1.324163441007903543e+02
9.054153272769620742e+01,1.025954561689571847e+02,1.324511281931826545e+02
9.055090855930680505e+01,1.025635742679581028e+02,1.324188175354123302e+02
9.063395106656972189e+01,1.026148094233867027e+02,1.324237475816334495e+02
9.069946514402487026e+01,1.026408833066994646e+02,1.324621784867657937e+02
9.072772536687634215e+01,1.026214341868824391e+02,1.325025706299292096e+02
9.090452841701525699e+01,1.027288397838214848e+02,1.326264133791593167e+02
9.068738347186800297e+01,1.025712637729237571e+02,1.324474804981012994e+02
9.073578973607959597e+01,1.026339793724488771e+02,1.324592559125042328e+02
9.081597544635903319e+01,1.027212663197581435e+02,1.325336085750785173e+02
9.090974739350805578e+01,1.028197903605685042e+02,1.326300539188385699e+02
9.096364397321426054e+01,1.028570622519841038e+02,1.326329241071429692e+02
9.064509170359434620e+01,1.024591734367306373e+02,1.321143956179222698e+02
9.795284831489844635e+01,1.114779214484776304e+02,1.470025964584305882e+02
9.711174095323103472e+01,1.107717120310334451e+02,1.458917863533571904e+02
9.678116269165246877e+01,1.103216737649062082e+02,1.454364778534923346e+02
9.669528397436434375e+01,1.102628284238208920e+02,1.453552424399752567e+02
9.618934676968986253e+01,1.096530094271211482e+02,1.442894401240277489e+02
9.589747557272086453e+01,1.091927196804648474e+02,1.436671989502871440e+02
9.550224357798725805e+01,1.087389909808570820e+02,1.430270125974560926e+02
9.496572214999919481e+01,1.081651379459771789e+02,1.422096634407049009e+02
9.416176400984464578e+01,1.071777380726996540e+02,1.408700697336866483e+02
9.370910007070067138e+01,1.066413212035514420e+02,1.401314445976508694e+02
9.261444317664022208e+01,1.053393284152574552e+02,1.382023264834250256e+02
9.189926620689661263e+01,1.044718234482758987e+02,1.369242335632184790e+02
9.187854709731770697e+01,1.044899043454893359e+02,1.368089669748625283e+02
9.175397045827554621e+01,1.043811531733004188e+02,1.365979511966383200e+02
9.117175041587795192e+01,1.037878520621809599e+02,1.358719454482876756e+02
9.118000721684471443e+01,1.037856809305484376e+02,1.357104134827644657e+02
9.070834098323619799e+01,1.032135488016721752e+02,1.350615581792761475e+02
9.017065582034041427e+01,1.024923606403504834e+02,1.340266986494239063e+02
8.980220813262519641e+01,1.019973273223818495e+02,1.333290412669657599e+02
8.975493690006172187e+01,1.018489175401980873e+02,1.330236856567754273e+02
8.980521939491082151e+01,1.018747178254191539e+02,1.329775262138515757e+02
8.883453699975318330e+01,1.005869724758725141e+02,1.310001169028537333e+02
8.913529267553120405e+01,1.007102212243792110e+02,1.310032903013528767e+02
8.918144610745508771e+01,1.006938863328996803e+02,1.310456745546432842e+02
8.920268103102651480e+01,1.007148963412268188e+02,1.309909856313290675e+02
8.939642912450956658e+01,1.008655114340285479e+02,1.310922433150939241e+02
8.987775286656841445e+01,1.012225257831017018e+02,1.314065146371148955e+02
9.012031903232390562e+01,1.014565170286530389e+02,1.315197849750178420e+02
9.012985074626870130e+01,1.015600882099139994e+02,1.316075681549425269e+02
9.011725811612708981e+01,1.015509208362770011e+02,1.314335201513130755e+02
9.025051465511830884e+01,1.015275309106885118e+02,1.313198738467330884e+02
9.835671971815874315e+01,1.113116672029569827e+02,1.459742910654026673e+02
9.863854901040828338e+01,1.116630408389202529e+02,1.464152581087254248e+02
9.881877491110058997e+01,1.116598993621946363e+02,1.462197812891532180e+02
9.882096544205664657e+01,1.112684965378856674e+02,1.456040549988347550e+02
9.824913988159808298e+01,1.107604647738894528e+02,1.446681957660477735e+02
9.741907573213254068e+01,1.096807872165786790e+02,1.431829521751244272e+02
9.677288000290283776e+01,1.087864000870860934e+02,1.415889219492724180e+02
9.648796563726578768e+01,1.082869732652003449e+02,1.406135285633175158e+02
9.660195984170773897e+01,1.082272106568570678e+02,1.404041955800797155e+02
9.690440291896325675e+01,1.085027145531070119e+02,1.404664688059067998e+02
9.701058616424015213e+01,1.085334033413537185e+02,1.402355905822219029e+02
9.698696534234990452e+01,1.083844564666101746e+02,1.400455857988165178e+02
9.711091837008079608e+01,1.084285604254292821e+02,1.399690505532188354e+02
9.675142600717997254e+01,1.079855105704027665e+02,1.393575787794175085e+02
9.678902528217599865e+01,1.079148695039105945e+02,1.391857979666198162e+02
9.651575587960910241e+01,1.076609613590611616e+02,1.387194317605277547e+02
9.639598329507288099e+01,1.075005123017263173e+02,1.383917227604632956e+02
9.592808451533615255e+01,1.069777862409750213e+02,1.375771672896719053e+02
9.510464636928648474e+01,1.061312060420108452e+02,1.362882133585084716e+02
9.479699770420008065e+01,1.057627133427408950e+02,1.356746505680314385e+02
9.420539792216460739e+01,1.051436005512876619e+02,1.348175435560527546e+02
9.427161920611440848e+01,1.052225252712031107e+02,1.348124075443788001e+02
9.423392906898057220e+01,1.050935244749678645e+02,1.345811530347613711e+02
9.379381802617085384e+01,1.046213556316497630e+02,1.340423718967838340e+02
9.384336859483912008e+01,1.046472422648893570e+02,1.340577014797603681e+02
9.385627022740413850e+01,1.045609845712938721e+02,1.340232731882216797e+02
9.368117083535587142e+01,1.043659135245039522e+02,1.336928511025428179e+02
9.317694045310955175e+01,1.038358398714718618e+02,1.327979337669947313e+02
9.304023812248190950e+01,1.036788026425934532e+02,1.325748574216042641e+02
9.265567639637912123e+01,1.032345414758391797e+02,1.319518636325589966e+02
9.258488762647823478e+01,1.033594095034351739e+02,1.319580078680940858e+02
9.265405232967205507e+01,1.034022545406841971e+02,1.319515789536451393e+02
9.254309114691722016e+01,1.032764879005886485e+02,1.317727570010106604e+02
9.277017588777474089e+01,1.033771852001811169e+02,1.320255019410770956e+02
9.806971364760309484e+01,1.105086417887263792e+02,1.448055314164809033e+02
9.572647925272489999e+01,1.078866954496392196e+02,1.415145186291298387e+02
9.571690426074759728e+01,1.079927406238039254e+02,1.414988279755071972e+02
9.538967729240451376e+01,1.076544510035419364e+02,1.409806965761510753e+02
9.431212107079558393e+01,1.065261286260611371e+02,1.397089745981407987e+02
9.327055199012301046e+01,1.053192720656531236e+02,1.383320273529626263e+02
9.230694196982335598e+01,1.043720765014997767e+02,1.371369824909599515e+02
9.188372975708502111e+01,1.039268687485115237e+02,1.364901166944509612e+02
9.147895234326921354e+01,1.034137027755795941e+02,1.357424821946716520e+02
9.090501094319213848e+01,1.026769125511787308e+02,1.345771486089073221e+02
9.012145140855704994e+01,1.017416937779229329e+02,1.331945201921828357e+02
9.013903275805023441e+01,1.016800020898278802e+02,1.330633182981836171e+02
9.007724357651076730e+01,1.015552757249219269e+02,1.327033531508470503e+02
9.020443554098631012e+01,1.015036153436263788e+02,1.323320416573922103e+02
8.983105927814517599e+01,1.010340543914164044e+02,1.315343332536585592e+02
8.999568573124864201e+01,1.011849033577412627e+02,1.315757239923476902e+02
8.998162465022780054e+01,1.011745313382640319e+02,1.314938059142680231e+02
9.010588658737465551e+01,1.013529812319224988e+02,1.314967444454531744e+02
9.030996242294762055e+01,1.015570186727064765e+02,1.316040414634460376e+02
9.040901342628957593e+01,1.015928444197583929e+02,1.316171145288668640e+02
9.027601828512297288e+01,1.014383413412244863e+02,1.312291918392070329e+02
9.059543132892552819e+01,1.018264218343622645e+02,1.315194904897689412e+02
9.071575231090596958e+01,1.020031583424017896e+02,1.316295139279772570e+02
9.083443076212523692e+01,1.021609381923944255e+02,1.317471118378759058e+02
9.093951803776968745e+01,1.022878008371120302e+02,1.319079083412227078e+02
9.106723528317102989e+01,1.024484368215371290e+02,1.319808386576513328e+02
9.102085410795571363e+01,1.023788702734508860e+02,1.319836765662258529e+02
9.113217861629084382e+01,1.023244265034086595e+02,1.316887843457686529e+02
9.108036409493827534e+01,1.023294686668885589e+02,1.317119301856198490e+02
9.085559019499972067e+01,1.021782107708293950e+02,1.315245522342440267e+02
9.054980432069615404e+01,1.017353361685629238e+02,1.309543909708843330e+02
9.040005262775849815e+01,1.016537456445992973e+02,1.308360040408438181e+02
9.042833494977064390e+01,1.017110707999570707e+02,1.307431331345713375e+02
9.747958254094200470e+01,1.103931310688782474e+02,1.453993610491891104e+02
9.659161078801258782e+01,1.094902013279074993e+02,1.441883247936471264e+02
9.546013414009480869e+01,1.081780757779484219e+02,1.423312764118324765e+02
9.487911919300007924e+01,1.075272881782701546e+02,1.413711365353140081e+02
9.376234326697642985e+01,1.063152831300022712e+02,1.397566725824521257e+02
9.291176647902388197e+01,1.051969607909628905e+02,1.383592604315028893e+02
9.290351878304156230e+01,1.053536049302722546e+02,1.380718445815601001e+02
9.256500104642523752e+01,1.049119631658331713e+02,1.373139059083331688e+02
9.267504076440845040e+01,1.050496237543217148e+02,1.373347212856219812e+02
9.218264617558736518e+01,1.044867620561737596e+02,1.365828793499381391e+02
9.131779168840196803e+01,1.033872474352286304e+02,1.351602156146756499e+02
9.103565714905501238e+01,1.029105995281868218e+02,1.343139930583801060e+02
9.080230950309258731e+01,1.027906304592700621e+02,1.341040557950045695e+02
9.090996823435395413e+01,1.028263500399589390e+02,1.340723390395088757e+02
9.084195402298840349e+01,1.026817230785528636e+02,1.336743041209809917e+02
9.062078526335128004e+01,1.024467227100313949e+02,1.332145332125843424e+02
9.059008534451935191e+01,1.023467841966050145e+02,1.327742123593298231e+02
9.041313007677749169e+01,1.021032157560919700e+02,1.322704954775946931e+02
9.070189229722247148e+01,1.024569081766395726e+02,1.324600872107678242e+02
9.091898845381533079e+01,1.026696787148593728e+02,1.325923349648594467e+02
9.107686317022427147e+01,1.027956929959004100e+02,1.326044291179144921e+02
9.123685025231407053e+01,1.029511377356739246e+02,1.326711495000154741e+02
9.149238214568273975e+01,1.032164646629457536e+02,1.328416428336140029e+02
9.165602035048044627e+01,1.033201851942881291e+02,1.329044012829650399e+02
9.166822723607516821e+01,1.033481572097387442e+02,1.328853395388196361e+02
9.172192737986830480e+01,1.034160281822279330e+02,1.329772567703878963e+02
9.193119086499949333e+01,1.035141832259957937e+02,1.331973358287004885e+02
9.196083747139877573e+01,1.036147278613504454e+02,1.331453525875078583e+02
9.201345899109202264e+01,1.035995752670530123e+02,1.331537636564705167e+02
9.198099663952051230e+01,1.035974872089855978e+02,1.330656565044957063e+02
9.197632224274177304e+01,1.036263994429476014e+02,1.331071811328751835e+02
9.189126458949881737e+01,1.035196748518000902e+02,1.329735431661744087e+02
9.200722228591097007e+01,1.036081834472688428e+02,1.330360993622425099e+02
9.218095058083711990e+01,1.037685621879799669e+02,1.331414800547235870e+02
9.787632901482430725e+01,1.110235666001632353e+02,1.463815987743179505e+02
9.740985720942605042e+01,1.104802289974704621e+02,1.456953385035280348e+02
9.542259860191609278e+01,1.082244375085468562e+02,1.428023255813953654e+02
9.524854984273505920e+01,1.079748415495739806e+02,1.423808263130442811e+02
9.512794849283004339e+01,1.078807491952005506e+02,1.421714486391571768e+02
9.457958171265352121e+01,1.072572702686277637e+02,1.410740169563632662e+02
9.358757570306401874e+01,1.061555585536967641e+02,1.396512449781134535e+02
9.285135564890688897e+01,1.052811030086088380e+02,1.385129944087802869e+02
9.241780303030310506e+01,1.047967049132097799e+02,1.378469439541041766e+02
9.208866956007678084e+01,1.044176351419549036e+02,1.370660822170633821e+02
9.159966322055139187e+01,1.038786988778766016e+02,1.362117616484392215e+02
9.091022219104561941e+01,1.030104449081949696e+02,1.349499044245304162e+02
9.030162118103756086e+01,1.022059183123692065e+02,1.337600935270184550e+02
8.988935663170558144e+01,1.016659633453511447e+02,1.329590503113734030e+02
9.021943917840722804e+01,1.020443290462486630e+02,1.333391900001363695e+02
9.008690330477361385e+01,1.019098599211207556e+02,1.332151672786616814e+02
9.026665646674825894e+01,1.020117469060246833e+02,1.334216510267917783e+02
9.026987148654231419e+01,1.020125126176232868e+02,1.333362825263698994e+02
9.048484514456743000e+01,1.022276301373522500e+02,1.333325316658649911e+02
9.026485463958573519e+01,1.019953869640249025e+02,1.329966845878136326e+02
9.034264852983760363e+01,1.022666528468767240e+02,1.330068046013321066e+02
9.034093470682290672e+01,1.022698094414299987e+02,1.328880107991926707e+02
9.048696085325829586e+01,1.024139611658071658e+02,1.329259617388133847e+02
9.076688813988332072e+01,1.027193198254043409e+02,1.330531503435094294e+02
9.104584454858736819e+01,1.029869061243279020e+02,1.331368271646772143e+02
9.132713084853271823e+01,1.032296526566217381e+02,1.332499666931007312e+02
9.139124769350759436e+01,1.033060010018579078e+02,1.332878407426428851e+02
9.150240582462802763e+01,1.033990914846469877e+02,1.333829692940803966e+02
9.169221224222417277e+01,1.036022347917008943e+02,1.334688149557198642e+02
9.177399858083879280e+01,1.036868143599018026e+02,1.335037300077237603e+02
9.169663344463133114e+01,1.036390837998644088e+02,1.334487893204127431e+02
9.178025455731618365e+01,1.037340352792100759e+02,1.335803850351912558e+02
9.178452331664730934e+01,1.037853827141906891e+02,1.336061073682361666e+02
9.176241261481547440e+01,1.037848804037743662e+02,1.335874447474842555e+02
9.178869966138982761e+01,1.038137705696400701e+02,1.335547930228781013e+02
9.199739344905543703e+01,1.039659342165088560e+02,1.336599213986311270e+02
9.219378036387065833e+01,1.041632553787427327e+02,1.337681470602815068e+02
9.242222372701897370e+01,1.043375542881062898e+02,1.338437672175248281e+02
9.248131588134775427e+01,1.043758199758677137e+02,1.338151126682060408e+02
9.286886065971371806e+01,1.047307027649769822e+02,1.340213739995149353e+02
9.280764309968471082e+01,1.046458616298812387e+02,1.339532743148193958e+02
9.278987004735166977e+01,1.045044189951741060e+02,1.338933994947126109e+02
9.316312396734082313e+01,1.047885777343608709e+02,1.342266754706513439e+02
9.312789205397304215e+01,1.048144587706146780e+02,1.341336701649176177e+02
9.711621475953566573e+01,1.100354104477612651e+02,1.449584577114428328e+02
9.646103147141212730e+01,1.095043829296424747e+02,1.443656780359202401e+02
9.520241822131357878e+01,1.081204279005876430e+02,1.424330037694862483e+02
